time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-27 00:00:00+00:00,3,2,20.0,3.0
2023-08-28 00:00:00+00:00,19,10,36.0,7.0
2023-08-29 00:00:00+00:00,5,3,54.0,9.0
2023-08-30 00:00:00+00:00,23,3,72.0,13.0
2023-08-31 00:00:00+00:00,5,4,79.0,15.0
2023-09-01 00:00:00+00:00,19,7,51.0,5.0
2023-09-02 00:00:00+00:00,16,7,5.0,3.0
2023-09-03 00:00:00+00:00,5,3,4.0,3.0
2023-09-04 00:00:00+00:00,9,7,66.0,6.0
2023-09-05 00:00:00+00:00,37,10,137.0,8.0
2023-09-06 00:00:00+00:00,20,7,115.0,7.0
2023-09-07 00:00:00+00:00,5,4,75.0,6.0
2023-09-08 00:00:00+00:00,14,6,45.0,3.0
2023-09-09 00:00:00+00:00,17,6,,
