time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-17 00:00:00+00:00,37,14,2,2
2026-01-18 00:00:00+00:00,8,6,0,0
2026-01-19 00:00:00+00:00,6,5,1,1
2026-01-20 00:00:00+00:00,12,10,29,3
2026-01-21 00:00:00+00:00,51,18,37,3
2026-01-22 00:00:00+00:00,21,5,1,1
2026-01-23 00:00:00+00:00,6,4,4,4
2026-01-24 00:00:00+00:00,28,10,2,2
2026-01-25 00:00:00+00:00,23,7,1,1
2026-01-26 00:00:00+00:00,17,5,43,5
2026-01-27 00:00:00+00:00,5,4,7,3
2026-01-28 00:00:00+00:00,45,15,26,7
2026-01-29 00:00:00+00:00,8,8,11,3
2026-01-30 00:00:00+00:00,6,5,4,4
