time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-07 00:00:00+00:00,152,12,1,1
2026-09-08 00:00:00+00:00,14,12,7,3
2026-09-09 00:00:00+00:00,28,22,5,2
2026-09-10 00:00:00+00:00,8,7,0,0
2026-09-11 00:00:00+00:00,17,15,1,1
2026-09-12 00:00:00+00:00,23,11,0,0
2026-09-13 00:00:00+00:00,9,8,6,1
2026-09-14 00:00:00+00:00,14,11,6,6
2026-09-15 00:00:00+00:00,17,8,3,3
2026-09-16 00:00:00+00:00,13,10,26,3
2026-09-17 00:00:00+00:00,16,11,2,2
2026-09-18 00:00:00+00:00,8,6,8,6
2026-09-19 00:00:00+00:00,19,14,4,4
2026-09-20 00:00:00+00:00,20,12,3,3
