referrer,views_total,views_unique
github.com,106,13
l3af.io,61,8
Google,51,6
Bing,11,3
lfnetworking.org,9,1
wiki.lfnetworking.org,9,1
edgeservices.bing.com,3,1
gecgithub01.walmart.com,1,1
