time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-25 00:00:00+00:00,66,23,17.0,4.0
2025-11-26 00:00:00+00:00,41,16,38.0,3.0
2025-11-27 00:00:00+00:00,12,10,1.0,1.0
2025-11-28 00:00:00+00:00,12,9,5.0,3.0
2025-11-29 00:00:00+00:00,20,11,,
2025-11-30 00:00:00+00:00,14,10,,
2025-12-01 00:00:00+00:00,13,10,7.0,4.0
2025-12-02 00:00:00+00:00,26,16,30.0,9.0
2025-12-03 00:00:00+00:00,41,19,36.0,5.0
2025-12-04 00:00:00+00:00,9,7,9.0,4.0
2025-12-05 00:00:00+00:00,6,5,7.0,3.0
2025-12-06 00:00:00+00:00,34,11,4.0,4.0
2025-12-07 00:00:00+00:00,7,4,2.0,2.0
2025-12-08 00:00:00+00:00,5,4,,
