time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-06 00:00:00+00:00,12.0,2.0,4,4
2024-07-07 00:00:00+00:00,1.0,1.0,4,3
2024-07-08 00:00:00+00:00,33.0,5.0,167,10
2024-07-09 00:00:00+00:00,7.0,2.0,113,10
2024-07-10 00:00:00+00:00,16.0,2.0,88,7
2024-07-11 00:00:00+00:00,18.0,4.0,81,5
2024-07-12 00:00:00+00:00,,,17,4
2024-07-13 00:00:00+00:00,12.0,2.0,2,1
2024-07-14 00:00:00+00:00,,,26,2
2024-07-15 00:00:00+00:00,10.0,1.0,123,23
2024-07-16 00:00:00+00:00,,,4,3
2024-07-17 00:00:00+00:00,42.0,5.0,142,9
2024-07-18 00:00:00+00:00,1.0,1.0,16,7
2024-07-19 00:00:00+00:00,,,95,9
