referrer,views_total,views_unique
github.com,215,18
Bing,122,2
medium.com,74,22
l3af.io,35,13
Google,32,8
coveralls.io,23,1
linkedin.com,13,5
wiki.lfnetworking.org,11,4
com.linkedin.android,3,2
opensource.com,3,1
