time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-29 00:00:00+00:00,,,18,3
2024-09-30 00:00:00+00:00,,,49,5
2024-10-01 00:00:00+00:00,,,64,6
2024-10-02 00:00:00+00:00,2.0,1.0,4,3
2024-10-03 00:00:00+00:00,2.0,1.0,3,1
2024-10-04 00:00:00+00:00,1.0,1.0,2,2
2024-10-05 00:00:00+00:00,17.0,2.0,1,1
2024-10-06 00:00:00+00:00,,,2,1
2024-10-07 00:00:00+00:00,31.0,7.0,80,7
2024-10-08 00:00:00+00:00,2.0,1.0,30,8
2024-10-09 00:00:00+00:00,10.0,6.0,189,10
2024-10-10 00:00:00+00:00,,,22,10
2024-10-11 00:00:00+00:00,,,6,4
2024-10-12 00:00:00+00:00,13.0,3.0,12,3
