time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-15 00:00:00+00:00,35,16,2,2
2026-05-16 00:00:00+00:00,35,15,0,0
2026-05-17 00:00:00+00:00,22,7,1,1
2026-05-18 00:00:00+00:00,21,14,0,0
2026-05-19 00:00:00+00:00,15,9,1,1
2026-05-20 00:00:00+00:00,20,18,0,0
2026-05-21 00:00:00+00:00,11,10,0,0
2026-05-22 00:00:00+00:00,24,16,0,0
2026-05-23 00:00:00+00:00,81,32,1,1
2026-05-24 00:00:00+00:00,53,20,5,2
2026-05-25 00:00:00+00:00,49,27,1,1
2026-05-26 00:00:00+00:00,253,99,1,1
2026-05-27 00:00:00+00:00,255,96,3,3
2026-05-28 00:00:00+00:00,96,43,0,0
