time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-03 00:00:00+00:00,7,7,8,5
2026-04-04 00:00:00+00:00,23,7,9,3
2026-04-05 00:00:00+00:00,15,14,0,0
2026-04-06 00:00:00+00:00,10,8,0,0
2026-04-07 00:00:00+00:00,19,17,2,2
2026-04-08 00:00:00+00:00,55,20,36,4
2026-04-09 00:00:00+00:00,11,9,3,2
2026-04-10 00:00:00+00:00,10,9,5,3
2026-04-11 00:00:00+00:00,54,15,1,1
2026-04-12 00:00:00+00:00,17,14,3,3
2026-04-13 00:00:00+00:00,229,57,2,2
2026-04-14 00:00:00+00:00,23,10,6,3
2026-04-15 00:00:00+00:00,8,7,25,3
2026-04-16 00:00:00+00:00,7,5,1,1
