time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-22 00:00:00+00:00,4,3,45,2
2023-12-23 00:00:00+00:00,10,6,12,3
2023-12-24 00:00:00+00:00,2,2,15,3
2023-12-25 00:00:00+00:00,3,2,19,4
2023-12-26 00:00:00+00:00,1,1,4,4
2023-12-27 00:00:00+00:00,1,1,5,2
2023-12-28 00:00:00+00:00,2,2,12,3
2023-12-29 00:00:00+00:00,4,3,11,4
2023-12-30 00:00:00+00:00,9,5,5,4
2023-12-31 00:00:00+00:00,1,1,1,1
2024-01-01 00:00:00+00:00,2,1,8,3
2024-01-02 00:00:00+00:00,6,6,16,6
2024-01-03 00:00:00+00:00,10,9,1,1
2024-01-04 00:00:00+00:00,8,8,4,4
