time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-28 00:00:00+00:00,24,22,1.0,1.0
2022-12-29 00:00:00+00:00,9,4,,
2022-12-30 00:00:00+00:00,3,2,3.0,1.0
2022-12-31 00:00:00+00:00,9,4,,
2023-01-01 00:00:00+00:00,4,2,,
2023-01-02 00:00:00+00:00,4,3,6.0,4.0
2023-01-03 00:00:00+00:00,9,5,5.0,4.0
2023-01-04 00:00:00+00:00,7,4,9.0,4.0
2023-01-05 00:00:00+00:00,1,1,12.0,2.0
2023-01-06 00:00:00+00:00,1,1,9.0,6.0
2023-01-07 00:00:00+00:00,4,2,36.0,4.0
2023-01-08 00:00:00+00:00,1,1,1.0,1.0
2023-01-09 00:00:00+00:00,2,2,7.0,4.0
2023-01-10 00:00:00+00:00,4,3,11.0,4.0
