time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-19 00:00:00+00:00,31,3,115,3
2023-11-20 00:00:00+00:00,139,14,356,11
2023-11-21 00:00:00+00:00,19,11,63,9
2023-11-22 00:00:00+00:00,11,10,32,8
2023-11-23 00:00:00+00:00,76,4,143,4
2023-11-24 00:00:00+00:00,24,3,66,7
2023-11-25 00:00:00+00:00,4,3,8,2
2023-11-26 00:00:00+00:00,3,2,11,3
2023-11-27 00:00:00+00:00,26,8,112,12
2023-11-28 00:00:00+00:00,50,5,136,7
2023-11-29 00:00:00+00:00,12,5,100,9
2023-11-30 00:00:00+00:00,25,14,69,12
2023-12-01 00:00:00+00:00,5,4,18,4
2023-12-02 00:00:00+00:00,18,6,8,1
