time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-02 00:00:00+00:00,3.0,3.0,2,1
2025-03-03 00:00:00+00:00,40.0,10.0,42,3
2025-03-04 00:00:00+00:00,2.0,2.0,7,5
2025-03-05 00:00:00+00:00,8.0,7.0,18,4
2025-03-06 00:00:00+00:00,19.0,13.0,23,9
2025-03-07 00:00:00+00:00,9.0,9.0,9,6
2025-03-08 00:00:00+00:00,22.0,7.0,24,4
2025-03-09 00:00:00+00:00,4.0,4.0,21,3
2025-03-10 00:00:00+00:00,5.0,5.0,28,7
2025-03-11 00:00:00+00:00,3.0,3.0,6,4
2025-03-12 00:00:00+00:00,2.0,2.0,61,9
2025-03-13 00:00:00+00:00,,,10,6
2025-03-14 00:00:00+00:00,2.0,2.0,4,4
2025-03-15 00:00:00+00:00,13.0,3.0,1,1
