referrer,views_total,views_unique
lf-networking.atlassian.net,104,3
Google,48,11
github.com,48,9
l3af.io,8,6
Bing,3,1
iotglobalnetwork.com,1,1
DuckDuckGo,1,1
confluence.walmart.com,1,1
perplexity.ai,1,1
preview1.newswire.ca,1,1
