referrer,views_total,views_unique
github.com,62,12
statics.teams.cdn.office.net,24,1
lfnetworking.org,22,1
DuckDuckGo,9,1
wiki.lfnetworking.org,6,2
l3af.io,6,1
Google,5,3
medium.com,4,2
Bing,3,1
opensource.com,2,1
