time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-05 00:00:00+00:00,1,1,,
2023-03-06 00:00:00+00:00,4,4,25.0,5.0
2023-03-07 00:00:00+00:00,19,11,74.0,7.0
2023-03-08 00:00:00+00:00,34,3,68.0,10.0
2023-03-09 00:00:00+00:00,8,4,25.0,6.0
2023-03-10 00:00:00+00:00,29,2,102.0,12.0
2023-03-11 00:00:00+00:00,5,4,31.0,4.0
2023-03-12 00:00:00+00:00,1,1,7.0,2.0
2023-03-13 00:00:00+00:00,5,4,3.0,3.0
2023-03-14 00:00:00+00:00,5,3,7.0,1.0
2023-03-15 00:00:00+00:00,13,6,114.0,16.0
2023-03-16 00:00:00+00:00,25,3,85.0,9.0
2023-03-17 00:00:00+00:00,3,2,9.0,3.0
2023-03-18 00:00:00+00:00,4,3,9.0,3.0
