referrer,views_total,views_unique
medium.com,29,13
l3af.io,28,5
github.com,23,6
wiki.lfnetworking.org,10,5
Google,9,3
opensource.com,6,4
statics.teams.cdn.office.net,4,1
web.telegram.org,2,1
malware.news,2,1
Bing,1,1
