referrer,views_total,views_unique
github.com,79,13
l3af.io,19,2
lfnetworking.org,8,1
Google,6,3
wiki.lfnetworking.org,2,2
opensource.com,2,1
medium.com,2,1
DuckDuckGo,1,1
statics.teams.cdn.office.net,1,1
