referrer,views_total,views_unique
github.com,84,8
com.linkedin.android,25,1
statics.teams.cdn.office.net,23,6
Google,12,2
opensource.com,9,3
wiki.lfnetworking.org,9,1
medium.com,8,4
l3af.io,6,2
Bing,5,1
sessionize.com,5,1
