referrer,views_total,views_unique
github.com,33,9
Bing,17,1
statics.teams.cdn.office.net,16,5
Google,15,4
medium.com,11,2
l3af.io,9,2
DuckDuckGo,9,1
sessionize.com,5,1
opensource.com,2,1
wiki.lfnetworking.org,1,1
