referrer,views_total,views_unique
github.com,86,9
com.linkedin.android,25,1
Bing,22,2
statics.teams.cdn.office.net,21,6
Google,17,3
wiki.lfnetworking.org,9,1
medium.com,8,4
opensource.com,6,2
l3af.io,6,2
sessionize.com,5,1
