referrer,views_total,views_unique
github.com,185,14
wiki.lfnetworking.org,59,9
l3af.io,30,5
iwiki.woa.com,18,1
com.google.android.gm,9,2
opensource.com,7,5
web.telegram.org,5,1
medium.com,2,1
