time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-25 00:00:00+00:00,4,2,24.0,4.0
2023-01-26 00:00:00+00:00,3,2,1.0,1.0
2023-01-27 00:00:00+00:00,3,2,,
2023-01-28 00:00:00+00:00,3,2,3.0,2.0
2023-01-29 00:00:00+00:00,5,4,2.0,2.0
2023-01-30 00:00:00+00:00,4,3,,
2023-01-31 00:00:00+00:00,4,2,7.0,2.0
2023-02-01 00:00:00+00:00,3,2,26.0,7.0
2023-02-02 00:00:00+00:00,2,2,14.0,4.0
2023-02-03 00:00:00+00:00,3,2,16.0,7.0
2023-02-04 00:00:00+00:00,3,2,3.0,2.0
2023-02-05 00:00:00+00:00,4,2,10.0,2.0
2023-02-06 00:00:00+00:00,3,2,18.0,2.0
2023-02-07 00:00:00+00:00,3,2,4.0,3.0
