time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-21 00:00:00+00:00,11,6,20,6
2023-08-22 00:00:00+00:00,22,8,101,10
2023-08-23 00:00:00+00:00,6,5,91,8
2023-08-24 00:00:00+00:00,9,5,289,16
2023-08-25 00:00:00+00:00,8,4,61,5
2023-08-26 00:00:00+00:00,20,7,11,1
2023-08-27 00:00:00+00:00,4,3,44,3
2023-08-28 00:00:00+00:00,7,6,55,5
2023-08-29 00:00:00+00:00,33,13,113,9
2023-08-30 00:00:00+00:00,4,3,53,5
2023-08-31 00:00:00+00:00,4,3,58,11
2023-09-01 00:00:00+00:00,97,11,49,3
2023-09-02 00:00:00+00:00,8,6,12,1
2023-09-03 00:00:00+00:00,7,4,1,1
