time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-03 00:00:00+00:00,1.0,1.0,1.0,1.0
2024-05-04 00:00:00+00:00,4.0,4.0,,
2024-05-05 00:00:00+00:00,2.0,2.0,16.0,3.0
2024-05-06 00:00:00+00:00,5.0,3.0,76.0,4.0
2024-05-07 00:00:00+00:00,2.0,2.0,29.0,6.0
2024-05-08 00:00:00+00:00,12.0,9.0,70.0,9.0
2024-05-09 00:00:00+00:00,2.0,2.0,2.0,1.0
2024-05-10 00:00:00+00:00,1.0,1.0,13.0,3.0
2024-05-11 00:00:00+00:00,4.0,4.0,17.0,4.0
2024-05-12 00:00:00+00:00,4.0,4.0,21.0,3.0
2024-05-13 00:00:00+00:00,10.0,1.0,45.0,3.0
2024-05-14 00:00:00+00:00,5.0,5.0,29.0,8.0
2024-05-15 00:00:00+00:00,16.0,4.0,53.0,8.0
2024-05-16 00:00:00+00:00,,,13.0,2.0
