time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-14 00:00:00+00:00,1,1,,
2024-01-15 00:00:00+00:00,5,4,99.0,8.0
2024-01-16 00:00:00+00:00,6,4,4.0,3.0
2024-01-17 00:00:00+00:00,8,7,8.0,1.0
2024-01-18 00:00:00+00:00,1,1,2.0,1.0
2024-01-19 00:00:00+00:00,3,3,23.0,3.0
2024-01-20 00:00:00+00:00,2,2,34.0,4.0
2024-01-21 00:00:00+00:00,1,1,4.0,1.0
2024-01-22 00:00:00+00:00,2,2,55.0,5.0
2024-01-23 00:00:00+00:00,12,3,15.0,2.0
2024-01-24 00:00:00+00:00,1,1,5.0,2.0
2024-01-25 00:00:00+00:00,2,1,61.0,5.0
2024-01-26 00:00:00+00:00,16,7,78.0,4.0
2024-01-27 00:00:00+00:00,2,2,27.0,4.0
