referrer,views_total,views_unique
medium.com,71,27
github.com,70,7
l3af.io,27,6
Google,16,4
wiki.lfnetworking.org,5,3
statics.teams.cdn.office.net,4,1
opensource.com,2,2
web.telegram.org,2,1
malware.news,2,1
Bing,1,1
