time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-23 00:00:00+00:00,1.0,1.0,10.0,2.0
2025-06-24 00:00:00+00:00,1.0,1.0,1.0,1.0
2025-06-25 00:00:00+00:00,4.0,4.0,28.0,7.0
2025-06-26 00:00:00+00:00,,,69.0,5.0
2025-06-27 00:00:00+00:00,,,1.0,1.0
2025-06-28 00:00:00+00:00,7.0,7.0,,
2025-06-29 00:00:00+00:00,2.0,2.0,1.0,1.0
2025-06-30 00:00:00+00:00,4.0,4.0,2.0,2.0
2025-07-01 00:00:00+00:00,1.0,1.0,,
2025-07-02 00:00:00+00:00,9.0,7.0,18.0,3.0
2025-07-03 00:00:00+00:00,55.0,33.0,119.0,10.0
2025-07-04 00:00:00+00:00,16.0,13.0,,
2025-07-05 00:00:00+00:00,11.0,11.0,,
