time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-24 00:00:00+00:00,5,3,2.0,1.0
2025-11-25 00:00:00+00:00,3,2,,
2025-11-26 00:00:00+00:00,9,7,4.0,3.0
2025-11-27 00:00:00+00:00,5,3,5.0,1.0
2025-11-28 00:00:00+00:00,3,1,3.0,1.0
2025-11-29 00:00:00+00:00,12,4,,
2025-11-30 00:00:00+00:00,4,1,,
2025-12-01 00:00:00+00:00,3,1,6.0,2.0
2025-12-02 00:00:00+00:00,7,5,10.0,2.0
2025-12-03 00:00:00+00:00,9,7,6.0,2.0
2025-12-04 00:00:00+00:00,9,7,7.0,2.0
2025-12-05 00:00:00+00:00,4,3,3.0,3.0
2025-12-06 00:00:00+00:00,9,7,,
2025-12-07 00:00:00+00:00,3,1,,
