referrer,views_total,views_unique
github.com,155,13
wiki.lfnetworking.org,29,8
l3af.io,29,5
iwiki.woa.com,18,1
opensource.com,9,6
web.telegram.org,5,1
com.google.android.gm,3,2
medium.com,2,1
