time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-04 00:00:00+00:00,14,5,61.0,12.0
2023-04-05 00:00:00+00:00,7,4,64.0,11.0
2023-04-06 00:00:00+00:00,5,3,21.0,6.0
2023-04-07 00:00:00+00:00,6,5,9.0,3.0
2023-04-08 00:00:00+00:00,4,3,29.0,1.0
2023-04-09 00:00:00+00:00,3,2,33.0,3.0
2023-04-10 00:00:00+00:00,4,3,33.0,7.0
2023-04-11 00:00:00+00:00,16,7,44.0,8.0
2023-04-12 00:00:00+00:00,38,8,283.0,22.0
2023-04-13 00:00:00+00:00,9,6,62.0,18.0
2023-04-14 00:00:00+00:00,18,4,82.0,12.0
2023-04-15 00:00:00+00:00,4,3,,
2023-04-16 00:00:00+00:00,3,2,5.0,1.0
2023-04-17 00:00:00+00:00,29,7,44.0,10.0
