time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-09 00:00:00+00:00,23.0,3.0,154.0,6.0
2024-07-10 00:00:00+00:00,,,31.0,6.0
2024-07-12 00:00:00+00:00,,,60.0,11.0
2024-07-13 00:00:00+00:00,1.0,1.0,12.0,2.0
2024-07-14 00:00:00+00:00,,,22.0,2.0
2024-07-15 00:00:00+00:00,6.0,3.0,124.0,14.0
2024-07-16 00:00:00+00:00,,,3.0,2.0
2024-07-17 00:00:00+00:00,1.0,1.0,36.0,8.0
2024-07-18 00:00:00+00:00,,,17.0,4.0
2024-07-19 00:00:00+00:00,1.0,1.0,36.0,3.0
2024-07-20 00:00:00+00:00,1.0,1.0,,
2024-07-21 00:00:00+00:00,1.0,1.0,25.0,4.0
