referrer,views_total,views_unique
github.com,97,9
medium.com,96,33
l3af.io,32,9
Bing,29,2
Google,15,3
opensource.com,8,3
wiki.lfnetworking.org,5,3
statics.teams.cdn.office.net,4,1
linkedin.com,2,2
malware.news,2,1
