time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-01 00:00:00+00:00,4,2,0,0
2026-07-02 00:00:00+00:00,5,3,4,1
2026-07-03 00:00:00+00:00,2,1,17,1
2026-07-04 00:00:00+00:00,10,8,0,0
2026-07-05 00:00:00+00:00,4,3,0,0
2026-07-06 00:00:00+00:00,3,1,0,0
2026-07-07 00:00:00+00:00,13,3,0,0
2026-07-08 00:00:00+00:00,14,12,0,0
2026-07-09 00:00:00+00:00,3,2,0,0
2026-07-10 00:00:00+00:00,5,3,0,0
2026-07-11 00:00:00+00:00,19,17,0,0
2026-07-12 00:00:00+00:00,2,1,0,0
2026-07-13 00:00:00+00:00,6,3,0,0
2026-07-14 00:00:00+00:00,4,3,9,3
