referrer,views_total,views_unique
github.com,88,12
statics.teams.cdn.office.net,24,1
lfnetworking.org,22,1
wiki.lfnetworking.org,7,3
DuckDuckGo,7,1
Google,6,4
medium.com,6,3
jiradc2.ext.net.nokia.com,4,1
Bing,3,1
opensource.com,2,1
