referrer,views_total,views_unique
Google,18,6
github.com,12,6
lf-networking.atlassian.net,8,1
lfnetworking.org,4,1
opensource.com,3,1
medium.com,1,1
gemini.google.com,1,1
jira.i.extrahop.com,1,1
DuckDuckGo,1,1
l3af.io,1,1
