time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-26 00:00:00+00:00,20,7,11.0,1.0
2023-08-27 00:00:00+00:00,4,3,44.0,3.0
2023-08-28 00:00:00+00:00,7,6,55.0,5.0
2023-08-29 00:00:00+00:00,33,13,113.0,9.0
2023-08-30 00:00:00+00:00,4,3,53.0,5.0
2023-08-31 00:00:00+00:00,4,3,58.0,11.0
2023-09-01 00:00:00+00:00,97,11,49.0,3.0
2023-09-02 00:00:00+00:00,8,6,12.0,1.0
2023-09-03 00:00:00+00:00,7,4,1.0,1.0
2023-09-04 00:00:00+00:00,9,6,4.0,3.0
2023-09-05 00:00:00+00:00,6,4,52.0,8.0
2023-09-06 00:00:00+00:00,3,2,44.0,5.0
2023-09-07 00:00:00+00:00,4,3,106.0,5.0
2023-09-08 00:00:00+00:00,4,3,,
