referrer,views_total,views_unique
medium.com,28,4
Google,21,4
github.com,20,5
l3af.io,8,3
DuckDuckGo,4,1
lfnetworking.org,3,1
excel.officeapps.live.com,1,1
linkedin.com,1,1
