referrer,views_total,views_unique
github.com,56,10
lf-networking.atlassian.net,39,1
medium.com,14,2
Google,13,2
l3af.io,10,4
lfnetworking.org,9,3
jira.walmart.com,4,1
opensource.com,3,2
confluence.walmart.com,1,1
