referrer,views_total,views_unique
github.com,224,15
wiki.lfnetworking.org,51,7
Google,41,4
l3af.io,13,3
com.google.android.gm,8,3
opensource.com,8,2
web.telegram.org,5,1
cn.bing.com,4,1
