time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-19 00:00:00+00:00,12,8,97,8
2025-03-20 00:00:00+00:00,1,1,19,2
2025-03-21 00:00:00+00:00,5,2,5,2
2025-03-22 00:00:00+00:00,10,7,17,3
2025-03-23 00:00:00+00:00,1,1,1,1
2025-03-24 00:00:00+00:00,8,8,15,3
2025-03-25 00:00:00+00:00,14,6,55,12
2025-03-26 00:00:00+00:00,17,5,55,8
2025-03-27 00:00:00+00:00,14,6,28,8
2025-03-28 00:00:00+00:00,1,1,6,4
2025-03-29 00:00:00+00:00,12,7,48,3
2025-03-30 00:00:00+00:00,9,5,5,1
2025-03-31 00:00:00+00:00,2,1,18,2
2025-04-01 00:00:00+00:00,1,1,1,1
