time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-07 00:00:00+00:00,2.0,2.0,29,6
2024-05-08 00:00:00+00:00,12.0,9.0,70,9
2024-05-09 00:00:00+00:00,2.0,2.0,2,1
2024-05-10 00:00:00+00:00,1.0,1.0,13,3
2024-05-11 00:00:00+00:00,4.0,4.0,17,4
2024-05-12 00:00:00+00:00,4.0,4.0,21,3
2024-05-13 00:00:00+00:00,10.0,1.0,45,3
2024-05-14 00:00:00+00:00,5.0,5.0,29,8
2024-05-15 00:00:00+00:00,16.0,4.0,53,8
2024-05-16 00:00:00+00:00,,,13,2
2024-05-17 00:00:00+00:00,1.0,1.0,13,4
2024-05-18 00:00:00+00:00,4.0,4.0,19,4
2024-05-19 00:00:00+00:00,1.0,1.0,2,1
2024-05-20 00:00:00+00:00,2.0,2.0,23,2
