referrer,views_total,views_unique
github.com,120,13
Google,75,5
medium.com,41,6
wiki.lfnetworking.org,19,3
l3af.io,10,2
opensource.com,7,3
statics.teams.cdn.office.net,6,2
Bing,6,1
