referrer,views_total,views_unique
Google,67,10
medium.com,60,6
l3af.io,59,5
github.com,24,6
Bing,13,2
ppc-word-edit.officeapps.live.com,8,1
opensource.com,2,1
wiki.lfnetworking.org,2,1
