referrer,views_total,views_unique
github.com,102,15
l3af.io,43,4
lfnetworking.org,8,1
wiki.lfnetworking.org,7,3
medium.com,4,2
Google,2,2
opensource.com,2,1
DuckDuckGo,1,1
statics.teams.cdn.office.net,1,1
