time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-01 00:00:00+00:00,3,2,26,7
2023-02-02 00:00:00+00:00,2,2,14,4
2023-02-03 00:00:00+00:00,3,2,16,7
2023-02-04 00:00:00+00:00,3,2,3,2
2023-02-05 00:00:00+00:00,4,2,10,2
2023-02-06 00:00:00+00:00,3,2,18,2
2023-02-07 00:00:00+00:00,3,2,4,3
2023-02-08 00:00:00+00:00,3,2,8,3
2023-02-09 00:00:00+00:00,1,1,26,5
2023-02-10 00:00:00+00:00,2,1,16,4
2023-02-11 00:00:00+00:00,4,2,1,1
2023-02-12 00:00:00+00:00,1,1,14,2
2023-02-13 00:00:00+00:00,2,2,2,1
2023-02-14 00:00:00+00:00,1,1,60,5
