referrer,views_total,views_unique
github.com,110,9
statics.teams.cdn.office.net,34,4
Bing,30,2
com.linkedin.android,25,1
Google,12,2
opensource.com,9,3
lfnetworking.org,9,3
wiki.lfnetworking.org,9,1
medium.com,8,4
sessionize.com,7,2
