referrer,views_total,views_unique
medium.com,149,26
github.com,146,14
Google,68,1
l3af.io,40,9
Bing,28,1
linkedin.com,26,3
cn.bing.com,13,1
opensource.com,11,4
wiki.lfnetworking.org,5,2
statics.teams.cdn.office.net,2,1
